image;idx_1;idx_2;bbox_1;bbox_2;contourArea_1;contourArea_2;IoU;conf1;conf2;IoU_bb
0027765;34056;-1;[441, 146, 456, 164];;270.0;0.0;0.0;1.0;0.0;0.0
0027765;34057;-1;[578, 202, 604, 219];;442.0;0.0;0.0;1.0;0.0;0.0
0027765;34058;-1;[623, 218, 649, 243];;650.0;0.0;0.0;1.0;0.0;0.0
0027765;34059;-1;[612, 234, 632, 253];;380.0;0.0;0.0;1.0;0.0;0.0
0027765;34060;-1;[566, 269, 584, 283];;252.0;0.0;0.0;1.0;0.0;0.0
0027765;34061;-1;[600, 219, 618, 243];;432.0;0.0;0.0;1.0;0.0;0.0
0027765;-1;24671;;[306, 241, 343, 290];0.0;1255.0;0.0;;0.053192138671875;0.0
0027765;-1;24672;;[506, 275, 589, 355];0.0;3366.0;0.0;;0.033203125;0.0
0027765;-1;24673;;[494, 178, 568, 268];0.0;2895.0;0.0;;0.0213623046875;0.0
0027768;34062;24674;[410, 203, 457, 266];[397, 206, 458, 268];2961.0;1787.0;0.554439902305603;1.0;0.69775390625;0.7188376242671425
0027768;34063;-1;[579, 305, 622, 343];;1634.0;0.0;0.0;1.0;0.0;0.0
0027775;34064;24675;[526, 269, 585, 308];[528, 266, 586, 308];2301.0;1537.0;0.6278881430625916;1.0;0.037750244140625;0.8842482100238663
0027775;-1;24676;;[556, 209, 639, 243];0.0;1859.0;0.0;;0.0173797607421875;0.0
0027776;34065;-1;[510, 167, 539, 204];;1073.0;0.0;0.0;1.0;0.0;0.0
0027776;34066;-1;[543, 164, 571, 190];;728.0;0.0;0.0;1.0;0.0;0.0
0027776;34067;-1;[505, 195, 550, 227];;1440.0;0.0;0.0;1.0;0.0;0.0
0027776;34068;-1;[512, 229, 551, 269];;1560.0;0.0;0.0;1.0;0.0;0.0
0027776;34069;-1;[595, 286, 616, 313];;567.0;0.0;0.0;1.0;0.0;0.0
0027776;-1;24677;;[456, 378, 502, 421];0.0;1243.0;0.0;;0.162353515625;0.0
0027776;-1;24678;;[106, 0, 699, 536];0.0;245236.0;0.0;;0.01507568359375;0.0
0027776;-1;24679;;[506, 172, 633, 299];0.0;9203.0;0.0;;0.0115509033203125;0.0
0027785;34070;24680;[573, 233, 626, 272];[572, 231, 627, 274];2067.0;1611.0;0.7381275296211243;1.0;0.011962890625;0.8739957716701903
0027786;34071;-1;[122, 236, 150, 253];;476.0;0.0;0.0;1.0;0.0;0.0
0027786;34072;-1;[201, 422, 232, 449];;837.0;0.0;0.0;1.0;0.0;0.0
0027786;34073;-1;[536, 284, 570, 314];;1020.0;0.0;0.0;1.0;0.0;0.0
0027786;34074;24684;[567, 287, 604, 330];[550, 284, 608, 321];1591.0;1408.0;0.5596239566802979;1.0;0.006641387939453125;0.5074626865671642
0027786;34075;24681;[536, 223, 610, 261];[537, 200, 614, 261];2812.0;3433.0;0.6076673865318298;1.0;0.494140625;0.5858500527983105
0027786;-1;24682;;[550, 341, 596, 374];0.0;945.0;0.0;;0.00963592529296875;0.0
0027786;-1;24683;;[100, 3, 693, 539];0.0;260150.0;0.0;;0.00806427001953125;0.0
0027787;34076;-1;[496, 140, 519, 164];;552.0;0.0;0.0;1.0;0.0;0.0
0027787;34077;-1;[577, 158, 600, 179];;483.0;0.0;0.0;1.0;0.0;0.0
0027787;34078;-1;[554, 174, 602, 204];;1440.0;0.0;0.0;1.0;0.0;0.0
0027787;34079;-1;[550, 201, 580, 236];;1050.0;0.0;0.0;1.0;0.0;0.0
0027787;34080;-1;[520, 207, 556, 238];;1116.0;0.0;0.0;1.0;0.0;0.0
0027787;34081;-1;[633, 263, 658, 297];;850.0;0.0;0.0;1.0;0.0;0.0
0027787;34082;-1;[511, 247, 556, 283];;1620.0;0.0;0.0;1.0;0.0;0.0
0027787;34083;-1;[568, 288, 600, 321];;1056.0;0.0;0.0;1.0;0.0;0.0
0027787;-1;24685;;[103, 3, 677, 539];0.0;259856.0;0.0;;0.01395416259765625;0.0
0027789;34084;-1;[371, 195, 383, 221];;312.0;0.0;0.0;1.0;0.0;0.0
0027789;34085;-1;[581, 266, 613, 308];;1344.0;0.0;0.0;1.0;0.0;0.0
0027789;34086;24686;[505, 350, 534, 379];[503, 350, 539, 380];841.0;712.0;0.743697464466095;1.0;0.0472412109375;0.7787037037037037
0027789;-1;24687;;[494, 266, 583, 383];0.0;5943.0;0.0;;0.038909912109375;0.0
0027789;-1;24688;;[109, 6, 705, 536];0.0;273569.0;0.0;;0.00605010986328125;0.0
0027789;-1;24689;;[481, 162, 546, 249];0.0;2688.0;0.0;;0.005512237548828125;0.0
0027795;34087;24690;[393, 166, 427, 209];[394, 169, 430, 208];1462.0;1018.0;0.654187798500061;1.0;0.07476806640625;0.8150728309056364
0027795;34088;24692;[473, 187, 524, 221];[478, 187, 524, 224];1734.0;1015.0;0.5792052149772644;1.0;0.00937652587890625;0.8354700854700855
0027795;34089;-1;[535, 222, 577, 259];;1554.0;0.0;0.0;1.0;0.0;0.0
0027795;34090;-1;[562, 210, 593, 250];;1240.0;0.0;0.0;1.0;0.0;0.0
0027795;34091;-1;[607, 219, 656, 250];;1519.0;0.0;0.0;1.0;0.0;0.0
0027795;34092;-1;[536, 247, 568, 288];;1312.0;0.0;0.0;1.0;0.0;0.0
0027795;34093;-1;[525, 278, 554, 309];;899.0;0.0;0.0;1.0;0.0;0.0
0027795;34094;-1;[588, 283, 611, 318];;805.0;0.0;0.0;1.0;0.0;0.0
0027795;34095;-1;[555, 203, 572, 223];;340.0;0.0;0.0;1.0;0.0;0.0
0027795;34096;-1;[488, 357, 530, 396];;1638.0;0.0;0.0;1.0;0.0;0.0
0027795;-1;24691;;[109, 3, 686, 539];0.0;235587.0;0.0;;0.0108184814453125;0.0
0027800;34097;-1;[536, 179, 558, 203];;528.0;0.0;0.0;1.0;0.0;0.0
0027800;34098;-1;[562, 235, 582, 261];;520.0;0.0;0.0;1.0;0.0;0.0
0027800;34099;-1;[575, 252, 599, 279];;648.0;0.0;0.0;1.0;0.0;0.0
0027800;-1;24693;;[100, 3, 696, 539];0.0;277915.0;0.0;;0.007724761962890625;0.0
0027801;34100;-1;[602, 198, 642, 241];;1720.0;0.0;0.0;1.0;0.0;0.0
0027801;34101;-1;[593, 236, 643, 276];;2000.0;0.0;0.0;1.0;0.0;0.0
0027801;34102;24694;[551, 221, 586, 275];[550, 219, 589, 271];1890.0;1357.0;0.676688015460968;1.0;0.007122039794921875;0.8071955719557196
0027801;34103;-1;[513, 202, 550, 233];;1147.0;0.0;0.0;1.0;0.0;0.0
0027801;-1;24695;;[100, 3, 680, 539];0.0;265077.0;0.0;;0.00572967529296875;0.0
0027802;34104;-1;[593, 135, 621, 167];;896.0;0.0;0.0;1.0;0.0;0.0
0027802;34105;-1;[565, 144, 585, 165];;420.0;0.0;0.0;1.0;0.0;0.0
0027802;34106;-1;[515, 183, 574, 212];;1711.0;0.0;0.0;1.0;0.0;0.0
0027802;34107;-1;[584, 256, 605, 274];;378.0;0.0;0.0;1.0;0.0;0.0
0027802;34108;-1;[586, 311, 619, 349];;1254.0;0.0;0.0;1.0;0.0;0.0
0027802;34109;-1;[561, 300, 585, 325];;600.0;0.0;0.0;1.0;0.0;0.0
0027802;34110;-1;[455, 216, 478, 240];;552.0;0.0;0.0;1.0;0.0;0.0
0027802;34111;-1;[472, 230, 507, 265];;1225.0;0.0;0.0;1.0;0.0;0.0
0027802;34112;24696;[461, 263, 509, 299];[456, 216, 521, 302];1728.0;3124.0;0.46439987421035767;1.0;0.5927734375;0.30912343470483006
0027802;34113;-1;[553, 409, 565, 435];;312.0;0.0;0.0;1.0;0.0;0.0
0027802;34114;-1;[467, 384, 479, 410];;312.0;0.0;0.0;1.0;0.0;0.0
0027802;34115;-1;[411, 415, 430, 440];;475.0;0.0;0.0;1.0;0.0;0.0
0027802;-1;24697;;[494, 269, 521, 302];0.0;509.0;0.0;;0.0374755859375;0.0
0027802;-1;24698;;[106, 0, 702, 539];0.0;253066.0;0.0;;0.0180206298828125;0.0
0027804;34116;-1;[524, 196, 559, 229];;1155.0;0.0;0.0;1.0;0.0;0.0
0027804;34117;-1;[581, 175, 608, 206];;837.0;0.0;0.0;1.0;0.0;0.0
0027804;34118;-1;[582, 183, 607, 208];;625.0;0.0;0.0;1.0;0.0;0.0
0027804;34119;-1;[555, 229, 584, 261];;928.0;0.0;0.0;1.0;0.0;0.0
0027804;34120;-1;[571, 362, 601, 391];;870.0;0.0;0.0;1.0;0.0;0.0
0027804;-1;24699;;[100, 3, 689, 539];0.0;270635.0;0.0;;0.005100250244140625;0.0
0027812;34121;-1;[540, 193, 559, 211];;342.0;0.0;0.0;1.0;0.0;0.0
0027812;34122;-1;[532, 173, 556, 194];;504.0;0.0;0.0;1.0;0.0;0.0
0027812;34123;-1;[603, 188, 623, 207];;380.0;0.0;0.0;1.0;0.0;0.0
0027826;34124;-1;[262, 281, 273, 308];;297.0;0.0;0.0;1.0;0.0;0.0
0027826;34125;-1;[277, 379, 296, 407];;532.0;0.0;0.0;1.0;0.0;0.0
0027826;34126;-1;[455, 405, 479, 423];;432.0;0.0;0.0;1.0;0.0;0.0
0027826;34127;-1;[371, 458, 403, 495];;1184.0;0.0;0.0;1.0;0.0;0.0
0027826;34128;-1;[487, 257, 512, 277];;500.0;0.0;0.0;1.0;0.0;0.0
0027826;34129;-1;[510, 226, 551, 260];;1394.0;0.0;0.0;1.0;0.0;0.0
0027826;34130;-1;[520, 181, 554, 233];;1768.0;0.0;0.0;1.0;0.0;0.0
0027826;34131;-1;[545, 158, 577, 189];;992.0;0.0;0.0;1.0;0.0;0.0
0027826;34132;-1;[343, 80, 382, 116];;1404.0;0.0;0.0;1.0;0.0;0.0
0027826;-1;24700;;[428, 184, 483, 224];0.0;1065.0;0.0;;0.059417724609375;0.0
0027826;-1;24701;;[97, 3, 714, 539];0.0;272502.0;0.0;;0.01450347900390625;0.0
0027827;34133;-1;[171, 160, 206, 182];;770.0;0.0;0.0;1.0;0.0;0.0
0027827;34134;-1;[435, 51, 461, 72];;546.0;0.0;0.0;1.0;0.0;0.0
0027827;34135;-1;[497, 100, 520, 120];;460.0;0.0;0.0;1.0;0.0;0.0
0027827;34136;-1;[503, 197, 549, 239];;1932.0;0.0;0.0;1.0;0.0;0.0
0027827;-1;24702;;[109, 3, 699, 536];0.0;243473.0;0.0;;0.036895751953125;0.0
0027827;-1;24703;;[478, 231, 577, 371];0.0;5153.0;0.0;;0.036773681640625;0.0
0027829;34137;-1;[492, 158, 515, 170];;276.0;0.0;0.0;1.0;0.0;0.0
0027829;34138;-1;[500, 141, 519, 161];;380.0;0.0;0.0;1.0;0.0;0.0
0027829;34139;-1;[589, 181, 608, 199];;342.0;0.0;0.0;1.0;0.0;0.0
0027829;34140;-1;[538, 239, 549, 266];;297.0;0.0;0.0;1.0;0.0;0.0
0027829;34141;-1;[555, 250, 566, 277];;297.0;0.0;0.0;1.0;0.0;0.0
0027829;34142;-1;[588, 290, 610, 305];;330.0;0.0;0.0;1.0;0.0;0.0
0027829;34143;-1;[508, 271, 535, 282];;297.0;0.0;0.0;1.0;0.0;0.0
0027829;34144;24705;[470, 325, 490, 352];[466, 328, 493, 377];540.0;797.0;0.3735741376876831;1.0;0.06439208984375;0.3470715835140998
0027829;34145;-1;[469, 211, 502, 245];;1122.0;0.0;0.0;1.0;0.0;0.0
0027829;34146;-1;[403, 106, 426, 123];;391.0;0.0;0.0;1.0;0.0;0.0
0027829;34147;-1;[466, 421, 484, 437];;288.0;0.0;0.0;1.0;0.0;0.0
0027829;34148;-1;[551, 281, 589, 323];;1596.0;0.0;0.0;1.0;0.0;0.0
0027829;-1;24704;;[400, 325, 433, 349];0.0;543.0;0.0;;0.182373046875;0.0
0027829;-1;24706;;[106, 0, 714, 539];0.0;272330.0;0.0;;0.04193115234375;0.0
0027836;34149;-1;[428, 93, 470, 133];;1680.0;0.0;0.0;1.0;0.0;0.0
0027836;34150;-1;[433, 131, 448, 156];;375.0;0.0;0.0;1.0;0.0;0.0
0027836;34151;-1;[540, 246, 580, 285];;1560.0;0.0;0.0;1.0;0.0;0.0
0027836;34152;-1;[484, 288, 511, 316];;756.0;0.0;0.0;1.0;0.0;0.0
0027836;34153;-1;[561, 311, 581, 338];;540.0;0.0;0.0;1.0;0.0;0.0
0027836;34154;-1;[536, 259, 577, 299];;1640.0;0.0;0.0;1.0;0.0;0.0
0027836;34155;-1;[306, 236, 325, 259];;437.0;0.0;0.0;1.0;0.0;0.0
0027836;34156;-1;[505, 251, 534, 274];;667.0;0.0;0.0;1.0;0.0;0.0
0027836;34157;24708;[490, 269, 518, 293];[484, 250, 543, 311];672.0;2120.0;0.30539456009864807;1.0;0.00821685791015625;0.18671853292581272
0027836;-1;24707;;[419, 16, 686, 296];0.0;46613.0;0.0;;0.04010009765625;0.0
0027836;-1;24709;;[100, 3, 736, 539];0.0;272512.0;0.0;;0.007518768310546875;0.0
0027839;34158;-1;[425, 144, 464, 167];;897.0;0.0;0.0;1.0;0.0;0.0
0027839;34159;-1;[487, 153, 526, 192];;1521.0;0.0;0.0;1.0;0.0;0.0
0027839;34160;-1;[532, 293, 553, 317];;504.0;0.0;0.0;1.0;0.0;0.0
0027839;34161;-1;[495, 262, 517, 282];;440.0;0.0;0.0;1.0;0.0;0.0
0027839;34162;-1;[561, 277, 598, 311];;1258.0;0.0;0.0;1.0;0.0;0.0
0027839;34163;-1;[632, 252, 668, 296];;1584.0;0.0;0.0;1.0;0.0;0.0
0027839;34164;-1;[552, 237, 563, 257];;220.0;0.0;0.0;1.0;0.0;0.0
0027839;34165;-1;[488, 366, 500, 390];;288.0;0.0;0.0;1.0;0.0;0.0
0027839;34166;-1;[406, 389, 419, 413];;312.0;0.0;0.0;1.0;0.0;0.0
0027839;-1;24710;;[97, 0, 702, 539];0.0;246441.0;0.0;;0.070556640625;0.0
0027844;34167;-1;[466, 83, 514, 125];;2016.0;0.0;0.0;1.0;0.0;0.0
0027844;34168;-1;[523, 84, 564, 119];;1435.0;0.0;0.0;1.0;0.0;0.0
0027844;34169;-1;[566, 106, 602, 137];;1116.0;0.0;0.0;1.0;0.0;0.0
0027844;34170;-1;[553, 167, 586, 201];;1122.0;0.0;0.0;1.0;0.0;0.0
0027844;34171;-1;[578, 174, 604, 197];;598.0;0.0;0.0;1.0;0.0;0.0
0027844;34172;-1;[520, 191, 560, 235];;1760.0;0.0;0.0;1.0;0.0;0.0
0027844;34173;24712;[483, 332, 522, 396];[484, 334, 521, 393];2496.0;1329.0;0.5388461351394653;1.0;0.0313720703125;0.8745993589743589
0027844;-1;24711;;[316, 181, 383, 283];0.0;3593.0;0.0;;0.861328125;0.0
0027844;-1;24713;;[109, 3, 689, 518];0.0;237565.0;0.0;;0.01073455810546875;0.0
0027844;-1;24714;;[472, 459, 511, 493];0.0;903.0;0.0;;0.0063629150390625;0.0
0027849;34174;-1;[598, 162, 627, 185];;667.0;0.0;0.0;1.0;0.0;0.0
0027849;34175;-1;[533, 196, 570, 224];;1036.0;0.0;0.0;1.0;0.0;0.0
0027849;34176;-1;[554, 206, 587, 250];;1452.0;0.0;0.0;1.0;0.0;0.0
0027849;-1;24715;;[81, 3, 736, 539];0.0;273459.0;0.0;;0.00600433349609375;0.0
0027850;34177;24717;[504, 275, 548, 321];[475, 269, 549, 321];2024.0;2830.0;0.5603581070899963;1.0;0.272705078125;0.525987525987526
0027850;34178;-1;[476, 268, 517, 320];;2132.0;0.0;0.0;1.0;0.0;0.0
0027850;34179;-1;[609, 228, 648, 273];;1755.0;0.0;0.0;1.0;0.0;0.0
0027850;34180;-1;[535, 203, 563, 225];;616.0;0.0;0.0;1.0;0.0;0.0
0027850;34181;-1;[547, 210, 586, 249];;1521.0;0.0;0.0;1.0;0.0;0.0
0027850;34182;-1;[597, 320, 614, 341];;357.0;0.0;0.0;1.0;0.0;0.0
0027850;-1;24716;;[437, 175, 508, 268];0.0;2839.0;0.0;;0.72314453125;0.0
0027850;-1;24718;;[525, 241, 552, 265];0.0;434.0;0.0;;0.0293121337890625;0.0
0027850;-1;24719;;[106, 0, 705, 539];0.0;256851.0;0.0;;0.0196380615234375;0.0
0027856;34183;-1;[521, 142, 562, 179];;1517.0;0.0;0.0;1.0;0.0;0.0
0027856;34184;-1;[467, 154, 497, 188];;1020.0;0.0;0.0;1.0;0.0;0.0
0027856;34185;24720;[550, 254, 589, 292];[519, 234, 589, 308];1482.0;2738.0;0.3856516182422638;1.0;0.1949462890625;0.2861003861003861
0027856;34186;-1;[589, 344, 613, 380];;864.0;0.0;0.0;1.0;0.0;0.0
0027856;-1;24721;;[472, 162, 533, 227];0.0;1772.0;0.0;;0.038909912109375;0.0
0027856;-1;24722;;[106, 3, 696, 536];0.0;254858.0;0.0;;0.025421142578125;0.0
0027856;-1;24723;;[466, 16, 708, 308];0.0;40702.0;0.0;;0.01116180419921875;0.0
0027860;34187;-1;[557, 217, 584, 240];;621.0;0.0;0.0;1.0;0.0;0.0
0027860;34188;-1;[533, 244, 564, 290];;1426.0;0.0;0.0;1.0;0.0;0.0
0027860;-1;24724;;[494, 237, 558, 308];0.0;2582.0;0.0;;0.256103515625;0.0
0027860;-1;24725;;[109, 3, 696, 539];0.0;226277.0;0.0;;0.0341796875;0.0
0027862;34189;-1;[227, 72, 251, 102];;720.0;0.0;0.0;1.0;0.0;0.0
0027862;34190;-1;[582, 100, 616, 135];;1190.0;0.0;0.0;1.0;0.0;0.0
0027862;34191;-1;[568, 104, 590, 127];;506.0;0.0;0.0;1.0;0.0;0.0
0027862;34192;-1;[513, 297, 541, 329];;896.0;0.0;0.0;1.0;0.0;0.0
0027862;34193;-1;[468, 171, 490, 194];;506.0;0.0;0.0;1.0;0.0;0.0
0027862;-1;24726;;[447, 191, 558, 324];0.0;7390.0;0.0;;0.66357421875;0.0
0027862;-1;24727;;[109, 0, 736, 539];0.0;249921.0;0.0;;0.0177154541015625;0.0
0027862;-1;24728;;[397, 22, 443, 80];0.0;1778.0;0.0;;0.00844573974609375;0.0
0027862;-1;24729;;[506, 241, 552, 274];0.0;1175.0;0.0;;0.00586700439453125;0.0
0027864;34194;-1;[536, 216, 559, 241];;575.0;0.0;0.0;1.0;0.0;0.0
0027864;34195;-1;[574, 248, 593, 274];;494.0;0.0;0.0;1.0;0.0;0.0
0027864;34196;-1;[590, 235, 614, 272];;888.0;0.0;0.0;1.0;0.0;0.0
0027864;34197;-1;[587, 204, 609, 230];;572.0;0.0;0.0;1.0;0.0;0.0
0027865;34198;-1;[545, 246, 563, 269];;414.0;0.0;0.0;1.0;0.0;0.0
0027865;34199;-1;[518, 223, 544, 252];;754.0;0.0;0.0;1.0;0.0;0.0
0027865;-1;24730;;[103, 9, 705, 539];0.0;276741.0;0.0;;0.00646209716796875;0.0
0027868;34200;-1;[601, 243, 644, 272];;1247.0;0.0;0.0;1.0;0.0;0.0
0027868;34201;-1;[554, 214, 580, 239];;650.0;0.0;0.0;1.0;0.0;0.0
0027868;-1;24731;;[469, 169, 508, 215];0.0;1073.0;0.0;;0.08978271484375;0.0
0027868;-1;24732;;[106, 0, 689, 539];0.0;228585.0;0.0;;0.0211639404296875;0.0
0027871;34202;-1;[450, 146, 490, 179];;1320.0;0.0;0.0;1.0;0.0;0.0
0027871;34203;24734;[518, 175, 563, 215];[519, 178, 564, 215];1800.0;1045.0;0.5810381174087524;1.0;0.01094818115234375;0.8862275449101796
0027871;34204;-1;[516, 232, 551, 264];;1120.0;0.0;0.0;1.0;0.0;0.0
0027871;34205;24735;[548, 212, 580, 250];[519, 209, 624, 277];1216.0;3764.0;0.2961759567260742;1.0;0.005687713623046875;0.17030812324929973
0027871;-1;24733;;[103, 3, 714, 539];0.0;270523.0;0.0;;0.01302337646484375;0.0
0027872;34206;-1;[601, 221, 626, 258];;925.0;0.0;0.0;1.0;0.0;0.0
0027872;34207;-1;[582, 237, 616, 267];;1020.0;0.0;0.0;1.0;0.0;0.0
0027872;34208;-1;[593, 256, 616, 284];;644.0;0.0;0.0;1.0;0.0;0.0
0027872;34209;24736;[576, 263, 612, 298];[534, 203, 627, 299];1260.0;5592.0;0.20210598409175873;1.0;0.057708740234375;0.14112903225806453
0027872;34210;-1;[554, 252, 586, 284];;1024.0;0.0;0.0;1.0;0.0;0.0
0027872;34211;-1;[550, 265, 584, 290];;850.0;0.0;0.0;1.0;0.0;0.0
0027872;34212;-1;[550, 217, 585, 252];;1225.0;0.0;0.0;1.0;0.0;0.0
0027872;34213;-1;[508, 202, 546, 233];;1178.0;0.0;0.0;1.0;0.0;0.0
0027872;34214;24738;[476, 232, 529, 262];[481, 231, 524, 261];1590.0;882.0;0.5565476417541504;1.0;0.0118255615234375;0.7636252296387018
0027872;34215;24739;[451, 196, 482, 245];[450, 194, 483, 243];1519.0;1122.0;0.7130541801452637;1.0;0.01177978515625;0.8677784395473496
0027872;34216;-1;[533, 267, 559, 303];;936.0;0.0;0.0;1.0;0.0;0.0
0027872;34217;-1;[590, 146, 616, 172];;676.0;0.0;0.0;1.0;0.0;0.0
0027872;-1;24737;;[109, 3, 696, 539];0.0;245300.0;0.0;;0.0196075439453125;0.0
0027874;34218;-1;[590, 249, 610, 267];;360.0;0.0;0.0;1.0;0.0;0.0
0027874;34219;-1;[512, 293, 543, 336];;1333.0;0.0;0.0;1.0;0.0;0.0
0027874;-1;24740;;[109, 3, 721, 539];0.0;280334.0;0.0;;0.017578125;0.0
0027874;-1;24741;;[466, 209, 499, 243];0.0;755.0;0.0;;0.011962890625;0.0
0027874;-1;24742;;[481, 484, 514, 511];0.0;647.0;0.0;;0.00609588623046875;0.0
0027874;-1;24743;;[503, 250, 530, 290];0.0;722.0;0.0;;0.005100250244140625;0.0
0027875;34220;-1;[591, 229, 620, 264];;1015.0;0.0;0.0;1.0;0.0;0.0
0027875;-1;24744;;[109, 9, 711, 536];0.0;243879.0;0.0;;0.00653839111328125;0.0
0027881;34221;24746;[346, 247, 365, 273];[341, 247, 368, 277];494.0;478.0;0.649068295955658;1.0;0.0165863037109375;0.6098765432098765
0027881;34222;-1;[597, 103, 628, 126];;713.0;0.0;0.0;1.0;0.0;0.0
0027881;34223;-1;[502, 138, 537, 173];;1225.0;0.0;0.0;1.0;0.0;0.0
0027881;34224;-1;[495, 180, 525, 217];;1110.0;0.0;0.0;1.0;0.0;0.0
0027881;34225;-1;[497, 167, 525, 195];;784.0;0.0;0.0;1.0;0.0;0.0
0027881;34226;-1;[493, 224, 516, 260];;828.0;0.0;0.0;1.0;0.0;0.0
0027881;34227;-1;[501, 262, 524, 287];;575.0;0.0;0.0;1.0;0.0;0.0
0027881;-1;24745;;[103, 3, 699, 539];0.0;247343.0;0.0;;0.024566650390625;0.0
0027881;-1;24747;;[444, 12, 693, 321];0.0;44679.0;0.0;;0.01306915283203125;0.0
0027883;34228;-1;[507, 112, 540, 143];;1023.0;0.0;0.0;1.0;0.0;0.0
0027883;34229;-1;[441, 103, 479, 136];;1254.0;0.0;0.0;1.0;0.0;0.0
0027883;34230;-1;[498, 196, 545, 229];;1551.0;0.0;0.0;1.0;0.0;0.0
0027883;34231;-1;[481, 148, 504, 181];;759.0;0.0;0.0;1.0;0.0;0.0
0027883;34232;-1;[527, 148, 561, 175];;918.0;0.0;0.0;1.0;0.0;0.0
0027883;34233;-1;[572, 134, 601, 153];;551.0;0.0;0.0;1.0;0.0;0.0
0027883;34234;-1;[614, 206, 638, 241];;840.0;0.0;0.0;1.0;0.0;0.0
0027883;34235;-1;[585, 215, 618, 243];;924.0;0.0;0.0;1.0;0.0;0.0
0027883;34236;-1;[548, 248, 579, 287];;1209.0;0.0;0.0;1.0;0.0;0.0
0027883;34237;-1;[572, 289, 601, 324];;1015.0;0.0;0.0;1.0;0.0;0.0
0027883;34238;-1;[525, 229, 552, 263];;918.0;0.0;0.0;1.0;0.0;0.0
0027883;34239;-1;[540, 189, 574, 228];;1326.0;0.0;0.0;1.0;0.0;0.0
0027883;34240;-1;[551, 168, 576, 195];;675.0;0.0;0.0;1.0;0.0;0.0
0027883;34241;24748;[422, 205, 463, 253];[425, 206, 464, 252];1968.0;1073.0;0.5477923154830933;1.0;0.505859375;0.8679245283018868
0027890;34242;-1;[313, 110, 335, 125];;330.0;0.0;0.0;1.0;0.0;0.0
0027890;34243;-1;[325, 162, 348, 179];;391.0;0.0;0.0;1.0;0.0;0.0
0027890;34244;24751;[293, 192, 329, 228];[294, 194, 330, 230];1296.0;870.0;0.6491354703903198;1.0;0.0141143798828125;0.8487874465049928
0027890;34245;24752;[403, 169, 438, 206];[403, 172, 436, 205];1295.0;749.0;0.5906432867050171;1.0;0.00981903076171875;0.8409266409266409
0027890;34246;-1;[380, 197, 419, 237];;1560.0;0.0;0.0;1.0;0.0;0.0
0027890;34247;24749;[397, 241, 430, 273];[400, 241, 430, 274];1056.0;618.0;0.5871886014938354;1.0;0.19677734375;0.8839779005524862
0027890;34248;-1;[452, 92, 483, 112];;620.0;0.0;0.0;1.0;0.0;0.0
0027890;34249;-1;[530, 104, 567, 129];;925.0;0.0;0.0;1.0;0.0;0.0
0027890;34250;-1;[531, 198, 567, 225];;972.0;0.0;0.0;1.0;0.0;0.0
0027890;34251;-1;[573, 188, 610, 229];;1517.0;0.0;0.0;1.0;0.0;0.0
0027890;34252;-1;[482, 202, 513, 220];;558.0;0.0;0.0;1.0;0.0;0.0
0027890;34253;-1;[499, 251, 516, 275];;408.0;0.0;0.0;1.0;0.0;0.0
0027890;34254;-1;[582, 273, 604, 292];;418.0;0.0;0.0;1.0;0.0;0.0
0027890;34255;-1;[576, 257, 604, 275];;504.0;0.0;0.0;1.0;0.0;0.0
0027890;34256;-1;[523, 234, 556, 273];;1287.0;0.0;0.0;1.0;0.0;0.0
0027890;34257;-1;[622, 277, 642, 295];;360.0;0.0;0.0;1.0;0.0;0.0
0027890;34258;-1;[586, 281, 622, 313];;1152.0;0.0;0.0;1.0;0.0;0.0
0027890;34259;-1;[529, 328, 554, 348];;500.0;0.0;0.0;1.0;0.0;0.0
0027890;34260;-1;[471, 371, 505, 410];;1326.0;0.0;0.0;1.0;0.0;0.0
0027890;34261;24750;[398, 324, 439, 362];[397, 316, 436, 361];1558.0;1127.0;0.6445993185043335;1.0;0.023773193359375;0.7372836916622968
0027890;34262;-1;[386, 473, 411, 489];;400.0;0.0;0.0;1.0;0.0;0.0
0027890;-1;24753;;[59, 3, 686, 539];0.0;260710.0;0.0;;0.00818634033203125;0.0
0027897;34263;-1;[465, 39, 502, 66];;999.0;0.0;0.0;1.0;0.0;0.0
0027897;34264;-1;[559, 102, 596, 132];;1110.0;0.0;0.0;1.0;0.0;0.0
0027897;34265;-1;[538, 113, 567, 144];;899.0;0.0;0.0;1.0;0.0;0.0
0027897;34266;-1;[526, 122, 552, 152];;780.0;0.0;0.0;1.0;0.0;0.0
0027897;34267;-1;[512, 142, 545, 167];;825.0;0.0;0.0;1.0;0.0;0.0
0027897;34268;-1;[524, 122, 552, 152];;840.0;0.0;0.0;1.0;0.0;0.0
0027897;34269;-1;[473, 136, 509, 171];;1260.0;0.0;0.0;1.0;0.0;0.0
0027897;34270;-1;[505, 175, 541, 200];;900.0;0.0;0.0;1.0;0.0;0.0
0027897;34271;-1;[614, 119, 641, 154];;945.0;0.0;0.0;1.0;0.0;0.0
0027897;34272;-1;[663, 148, 691, 185];;1036.0;0.0;0.0;1.0;0.0;0.0
0027897;34273;-1;[645, 186, 675, 215];;870.0;0.0;0.0;1.0;0.0;0.0
0027897;34274;-1;[543, 150, 573, 188];;1140.0;0.0;0.0;1.0;0.0;0.0
0027897;34275;-1;[570, 141, 592, 162];;462.0;0.0;0.0;1.0;0.0;0.0
